O.OO.OO.X,1.0
XOOO.OO.X,0.0
.OOO.OO.X,0.0
OOOO.OO.X,1.0
XXXXOOO.X,-1.0
.XXXOOO.X,0.0
OXXXOOO.X,0.0
X.XXOOO.X,0.0
..XXOOO.X,0.0
O.XXOOO.X,0.0
XOXXOOO.X,0.0
.OXXOOO.X,0.0
OOXXOOO.X,0.0
XX.XOOO.X,0.0
.X.XOOO.X,0.0
OX.XOOO.X,0.0
X..XOOO.X,0.0
...XOOO.X,0.0
O..XOOO.X,0.0
XO.XOOO.X,0.0
.O.XOOO.X,0.0
OO.XOOO.X,0.0
XXOXOOO.X,1.0
.XOXOOO.X,1.0
OXOXOOO.X,1.0
X.OXOOO.X,1.0
..OXOOO.X,1.0
O.OXOOO.X,1.0
XOOXOOO.X,1.0
.OOXOOO.X,1.0
OOOXOOO.X,1.0
XXX.OOO.X,-1.0
.XX.OOO.X,0.0
OXX.OOO.X,0.0
X.X.OOO.X,0.0
..X.OOO.X,0.0
O.X.OOO.X,0.0
XOX.OOO.X,0.0
.OX.OOO.X,0.0
OOX.OOO.X,0.0
XX..OOO.X,0.0
.X..OOO.X,0.0
OX..OOO.X,0.0
X...OOO.X,0.0
....OOO.X,0.0
O...OOO.X,0.0
XO..OOO.X,0.0
.O..OOO.X,0.0
OO..OOO.X,0.0
XXO.OOO.X,1.0
.XO.OOO.X,1.0
OXO.OOO.X,1.0
X.O.OOO.X,1.0
..O.OOO.X,1.0
O.O.OOO.X,1.0
XOO.OOO.X,1.0
.OO.OOO.X,1.0
OOO.OOO.X,1.0
XXXOOOO.X,-1.0
.XXOOOO.X,1.0
OXXOOOO.X,1.0
X.XOOOO.X,1.0
..XOOOO.X,1.0
O.XOOOO.X,1.0
XOXOOOO.X,1.0
.OXOOOO.X,1.0
OOXOOOO.X,1.0
XX.OOOO.X,1.0
.X.OOOO.X,1.0
OX.OOOO.X,1.0
X..OOOO.X,1.0
...OOOO.X,1.0
O..OOOO.X,1.0
XO.OOOO.X,1.0
.O.OOOO.X,1.0
OO.OOOO.X,1.0
XXOOOOO.X,1.0
.XOOOOO.X,1.0
OXOOOOO.X,1.0
X.OOOOO.X,1.0
..OOOOO.X,1.0
O.OOOOO.X,1.0
XOOOOOO.X,1.0
.OOOOOO.X,1.0
OOOOOOO.X,1.0
XXXXXXXOX,-1.0
.XXXXXXOX,-1.0
OXXXXXXOX,-1.0
X.XXXXXOX,-1.0
..XXXXXOX,-1.0
O.XXXXXOX,-1.0
XOXXXXXOX,-1.0
.OXXXXXOX,-1.0
OOXXXXXOX,-1.0
XX.XXXXOX,-1.0
.X.XXXXOX,-1.0
OX.XXXXOX,-1.0
X..XXXXOX,-1.0
...XXXXOX,-1.0
O..XXXXOX,-1.0
XO.XXXXOX,-1.0
.O.XXXXOX,-1.0
OO.XXXXOX,-1.0
XXOXXXXOX,-1.0
.XOXXXXOX,-1.0
OXOXXXXOX,-1.0
X.OXXXXOX,-1.0
..OXXXXOX,-1.0
O.OXXXXOX,-1.0
XOOXXXXOX,-1.0
.OOXXXXOX,-1.0
OOOXXXXOX,-1.0
XXX.XXXOX,-1.0
.XX.XXXOX,-1.0
OXX.XXXOX,-1.0
X.X.XXXOX,-1.0
..X.XXXOX,-1.0
O.X.XXXOX,-1.0
XOX.XXXOX,-1.0
.OX.XXXOX,-1.0
OOX.XXXOX,-1.0
XX..XXXOX,-1.0
.X..XXXOX,0.0
OX..XXXOX,0.0
X...XXXOX,-1.0
....XXXOX,0.0
O...XXXOX,0.0
XO..XXXOX,-1.0
.O..XXXOX,0.0
OO..XXXOX,0.0
XXO.XXXOX,-1.0
.XO.XXXOX,0.0
OXO.XXXOX,0.0
X.O.XXXOX,-1.0
..O.XXXOX,0.0
O.O.XXXOX,0.0
XOO.XXXOX,-1.0
.OO.XXXOX,0.0
OOO.XXXOX,1.0
XXXOXXXOX,-1.0
.XXOXXXOX,-1.0
OXXOXXXOX,-1.0
X.XOXXXOX,-1.0
..XOXXXOX,-1.0
O.XOXXXOX,-1.0
XOXOXXXOX,-1.0
.OXOXXXOX,-1.0
OOXOXXXOX,-1.0
XX.OXXXOX,-1.0
.X.OXXXOX,0.0
OX.OXXXOX,0.0
X..OXXXOX,-1.0
...OXXXOX,0.0
O..OXXXOX,0.0
XO.OXXXOX,-1.0
.O.OXXXOX,0.0
OO.OXXXOX,0.0
XXOOXXXOX,-1.0
.XOOXXXOX,0.0
OXOOXXXOX,0.0
X.OOXXXOX,-1.0
..OOXXXOX,0.0
O.OOXXXOX,0.0
XOOOXXXOX,-1.0
.OOOXXXOX,0.0
OOOOXXXOX,1.0
XXXX.XXOX,-1.0
.XXX.XXOX,-1.0
OXXX.XXOX,-1.0
X.XX.XXOX,-1.0
..XX.XXOX,-1.0
O.XX.XXOX,-1.0
XOXX.XXOX,-1.0
.OXX.XXOX,-1.0
OOXX.XXOX,-1.0
XX.X.XXOX,-1.0
.X.X.XXOX,0.0
OX.X.XXOX,0.0
X..X.XXOX,-1.0
...X.XXOX,0.0
O..X.XXOX,0.0
XO.X.XXOX,-1.0
.O.X.XXOX,0.0
OO.X.XXOX,0.0
XXOX.XXOX,-1.0
.XOX.XXOX,0.0
OXOX.XXOX,0.0
X.OX.XXOX,-1.0
..OX.XXOX,0.0
O.OX.XXOX,0.0
XOOX.XXOX,-1.0
.OOX.XXOX,0.0
OOOX.XXOX,1.0
XXX..XXOX,-1.0
.XX..XXOX,-1.0
OXX..XXOX,-1.0
X.X..XXOX,-1.0
..X..XXOX,-1.0
O.X..XXOX,-1.0
XOX..XXOX,-1.0
.OX..XXOX,-1.0
OOX..XXOX,-1.0
XX...XXOX,0.0
.X...XXOX,0.0
OX...XXOX,0.0
X....XXOX,0.0
.....XXOX,0.0
O....XXOX,0.0
XO...XXOX,0.0
.O...XXOX,0.0
OO...XXOX,-0.1
XXO..XXOX,0.0
.XO..XXOX,0.0
OXO..XXOX,0.0
X.O..XXOX,0.0
..O..XXOX,0.0
O.O..XXOX,0.0
XOO..XXOX,0.0
.OO..XXOX,0.0
OOO..XXOX,1.0
XXXO.XXOX,-1.0
.XXO.XXOX,-1.0
OXXO.XXOX,-1.0
X.XO.XXOX,-1.0
..XO.XXOX,-1.0
O.XO.XXOX,-1.0
XOXO.XXOX,-1.0
.OXO.XXOX,-1.0
OOXO.XXOX,-1.0
XX.O.XXOX,0.0
.X.O.XXOX,0.0
OX.O.XXOX,0.0
X..O.XXOX,0.0
...O.XXOX,0.0
O..O.XXOX,0.0
XO.O.XXOX,0.0
.O.O.XXOX,0.0
OO.O.XXOX,0.0
XXOO.XXOX,0.0
.XOO.XXOX,0.0
OXOO.XXOX,0.0
X.OO.XXOX,0.0
..OO.XXOX,0.0
O.OO.XXOX,0.0
XOOO.XXOX,0.0
.OOO.XXOX,0.0
OOOO.XXOX,1.0
XXXXOXXOX,-1.0
.XXXOXXOX,-1.0
OXXXOXXOX,-1.0
X.XXOXXOX,-1.0
..XXOXXOX,-1.0
O.XXOXXOX,-1.0
XOXXOXXOX,-1.0
.OXXOXXOX,-1.0
OOXXOXXOX,-1.0
XX.XOXXOX,-1.0
.X.XOXXOX,0.0
OX.XOXXOX,0.0
X..XOXXOX,-1.0
...XOXXOX,0.0
O..XOXXOX,0.0
XO.XOXXOX,-1.0
.O.XOXXOX,1.0
OO.XOXXOX,1.0
XXOXOXXOX,-1.0
.XOXOXXOX,0.0
OXOXOXXOX,0.0
X.OXOXXOX,-1.0
..OXOXXOX,0.0
O.OXOXXOX,0.0
XOOXOXXOX,-1.0
.OOXOXXOX,1.0
OOOXOXXOX,1.0
XXX.OXXOX,-1.0
.XX.OXXOX,-1.0
OXX.OXXOX,-1.0
X.X.OXXOX,-1.0
..X.OXXOX,-1.0
O.X.OXXOX,-1.0
XOX.OXXOX,-1.0
.OX.OXXOX,-1.0
OOX.OXXOX,-1.0
XX..OXXOX,0.0
.X..OXXOX,0.0
OX..OXXOX,0.0
X...OXXOX,0.0
....OXXOX,0.0
O...OXXOX,0.0
XO..OXXOX,1.0
.O..OXXOX,1.0
OO..OXXOX,1.0
XXO.OXXOX,0.0
.XO.OXXOX,0.0
OXO.OXXOX,0.0
X.O.OXXOX,0.0
..O.OXXOX,0.0
O.O.OXXOX,0.0
XOO.OXXOX,1.0
.OO.OXXOX,1.0
OOO.OXXOX,1.0
XXXOOXXOX,-1.0
.XXOOXXOX,-1.0
OXXOOXXOX,-1.0
X.XOOXXOX,-1.0
..XOOXXOX,-1.0
O.XOOXXOX,-1.0
XOXOOXXOX,-1.0
.OXOOXXOX,-1.0
OOXOOXXOX,-1.0
XX.OOXXOX,0.0
.X.OOXXOX,0.0
OX.OOXXOX,0.0
X..OOXXOX,0.0
...OOXXOX,0.0
O..OOXXOX,0.0
XO.OOXXOX,1.0
.O.OOXXOX,1.0
OO.OOXXOX,1.0
XXOOOXXOX,0.0
.XOOOXXOX,0.0
OXOOOXXOX,0.0
X.OOOXXOX,0.0
..OOOXXOX,0.0
O.OOOXXOX,0.0
XOOOOXXOX,1.0
.OOOOXXOX,1.0
OOOOOXXOX,1.0
XXXXX.XOX,-1.0
.XXXX.XOX,-1.0
OXXXX.XOX,-1.0
X.XXX.XOX,-1.0
..XXX.XOX,-1.0
O.XXX.XOX,-1.0
XOXXX.XOX,-1.0
.OXXX.XOX,-1.0
OOXXX.XOX,-1.0
XX.XX.XOX,-1.0
.X.XX.XOX,0.0
OX.XX.XOX,0.0
X..XX.XOX,-1.0
...XX.XOX,0.0
O..XX.XOX,0.0
XO.XX.XOX,-1.0
.O.XX.XOX,0.0
OO.XX.XOX,0.0
XXOXX.XOX,-1.0
.XOXX.XOX,0.0
OXOXX.XOX,0.0
X.OXX.XOX,-1.0
..OXX.XOX,0.0
O.OXX.XOX,0.0
XOOXX.XOX,-1.0
.OOXX.XOX,0.0
OOOXX.XOX,1.0
XXX.X.XOX,-1.0
.XX.X.XOX,-1.0
OXX.X.XOX,-1.0
X.X.X.XOX,-1.0
..X.X.XOX,-1.0
O.X.X.XOX,-1.0
XOX.X.XOX,-1.0
.OX.X.XOX,-1.0
OOX.X.XOX,-1.0
XX..X.XOX,-1.0
.X..X.XOX,0.0
OX..X.XOX,0.0
X...X.XOX,-1.0
....X.XOX,0.0
O...X.XOX,0.0
XO..X.XOX,-1.0
.O..X.XOX,-0.04995100000000001
OO..X.XOX,-0.271
XXO.X.XOX,-1.0
.XO.X.XOX,0.0
OXO.X.XOX,0.0
X.O.X.XOX,-1.0
..O.X.XOX,0.0
O.O.X.XOX,0.0
XOO.X.XOX,-1.0
.OO.X.XOX,-0.19
OOO.X.XOX,1.0
XXXOX.XOX,-1.0
.XXOX.XOX,-1.0
OXXOX.XOX,-1.0
X.XOX.XOX,-1.0
..XOX.XOX,-1.0
O.XOX.XOX,-1.0
XOXOX.XOX,-1.0
.OXOX.XOX,-1.0
OOXOX.XOX,-1.0
XX.OX.XOX,-1.0
.X.OX.XOX,0.0
OX.OX.XOX,0.0
X..OX.XOX,-1.0
...OX.XOX,0.0
O..OX.XOX,0.0
XO.OX.XOX,-1.0
.O.OX.XOX,-0.19
OO.OX.XOX,0.0
XXOOX.XOX,-1.0
.XOOX.XOX,0.0
OXOOX.XOX,0.0
X.OOX.XOX,-1.0
..OOX.XOX,0.0
O.OOX.XOX,0.0
XOOOX.XOX,-1.0
.OOOX.XOX,0.0
OOOOX.XOX,1.0
XXXX..XOX,-1.0
.XXX..XOX,0.0
OXXX..XOX,0.0
X.XX..XOX,-1.0
..XX..XOX,0.0
O.XX..XOX,0.0
XOXX..XOX,-1.0
.OXX..XOX,0.0
OOXX..XOX,0.1
XX.X..XOX,-1.0
.X.X..XOX,0.0
OX.X..XOX,0.0
X..X..XOX,-1.0
...X..XOX,0.0
O..X..XOX,0.0
XO.X..XOX,-1.0
.O.X..XOX,0.0
OO.X..XOX,0.1
XXOX..XOX,-1.0
.XOX..XOX,0.0
OXOX..XOX,0.0
X.OX..XOX,-1.0
..OX..XOX,0.0
O.OX..XOX,0.0
XOOX..XOX,-1.0
.OOX..XOX,0.0
OOOX..XOX,1.0
XXX...XOX,-1.0
.XX...XOX,0.0
OXX...XOX,0.0
X.X...XOX,0.0
..X...XOX,0.0
O.X...XOX,0.0
XOX...XOX,0.0
.OX...XOX,0.0
OOX...XOX,-0.1
XX....XOX,0.0
.X....XOX,0.0
OX....XOX,0.0
X.....XOX,0.0
......XOX,0.0
O.....XOX,0.0
XO....XOX,0.0
.O....XOX,-0.04995100000000001
OO....XOX,0.0
XXO...XOX,0.0
.XO...XOX,0.0
OXO...XOX,0.0
X.O...XOX,0.0
..O...XOX,0.0
O.O...XOX,0.0
XOO...XOX,0.0
.OO...XOX,0.0
OOO...XOX,1.0
XXXO..XOX,-1.0
.XXO..XOX,0.0
OXXO..XOX,0.0
X.XO..XOX,0.0
..XO..XOX,0.0
O.XO..XOX,0.0
XOXO..XOX,0.0
.OXO..XOX,0.0
OOXO..XOX,0.0
XX.O..XOX,0.0
.X.O..XOX,0.0
OX.O..XOX,0.0
X..O..XOX,0.0
...O..XOX,0.0
O..O..XOX,0.0
XO.O..XOX,0.0
.O.O..XOX,0.0
OO.O..XOX,0.0
XXOO..XOX,0.0
.XOO..XOX,0.0
OXOO..XOX,0.0
X.OO..XOX,0.0
..OO..XOX,0.0
O.OO..XOX,0.0
XOOO..XOX,0.0
.OOO..XOX,0.0
OOOO..XOX,1.0
XXXXO.XOX,-1.0
.XXXO.XOX,0.0
OXXXO.XOX,0.0
X.XXO.XOX,-1.0
..XXO.XOX,0.0
O.XXO.XOX,0.0
XOXXO.XOX,-1.0
.OXXO.XOX,1.0
OOXXO.XOX,1.0
XX.XO.XOX,-1.0
.X.XO.XOX,0.0
OX.XO.XOX,0.0
X..XO.XOX,-1.0
...XO.XOX,0.0
O..XO.XOX,0.0
XO.XO.XOX,-1.0
.O.XO.XOX,1.0
OO.XO.XOX,1.0
XXOXO.XOX,-1.0
.XOXO.XOX,0.0
OXOXO.XOX,0.0
X.OXO.XOX,-1.0
..OXO.XOX,0.0
O.OXO.XOX,0.0
XOOXO.XOX,-1.0
.OOXO.XOX,1.0
OOOXO.XOX,1.0
XXX.O.XOX,-1.0
.XX.O.XOX,0.0
OXX.O.XOX,0.0
X.X.O.XOX,0.0
..X.O.XOX,0.0
O.X.O.XOX,-0.1
XOX.O.XOX,1.0
.OX.O.XOX,1.0
OOX.O.XOX,1.0
XX..O.XOX,0.0
.X..O.XOX,0.0
OX..O.XOX,0.0
X...O.XOX,0.0
....O.XOX,0.0
O...O.XOX,0.0
XO..O.XOX,1.0
.O..O.XOX,1.0
OO..O.XOX,1.0
XXO.O.XOX,0.0
.XO.O.XOX,0.0
OXO.O.XOX,0.0
X.O.O.XOX,0.0
..O.O.XOX,0.0
O.O.O.XOX,0.0
XOO.O.XOX,1.0
.OO.O.XOX,1.0
OOO.O.XOX,1.0
XXXOO.XOX,-1.0
.XXOO.XOX,0.0
OXXOO.XOX,0.0
X.XOO.XOX,0.0
..XOO.XOX,0.0
O.XOO.XOX,0.0
XOXOO.XOX,1.0
.OXOO.XOX,1.0
OOXOO.XOX,1.0
XX.OO.XOX,0.0
.X.OO.XOX,0.0
OX.OO.XOX,0.0
X..OO.XOX,0.0
...OO.XOX,0.0
O..OO.XOX,0.0
XO.OO.XOX,1.0
.O.OO.XOX,1.0
OO.OO.XOX,1.0
XXOOO.XOX,0.0
.XOOO.XOX,0.0
OXOOO.XOX,0.0
X.OOO.XOX,0.0
..OOO.XOX,0.0
O.OOO.XOX,0.0
XOOOO.XOX,1.0
.OOOO.XOX,1.0
OOOOO.XOX,1.0
XXXXXOXOX,-1.0
.XXXXOXOX,-1.0
OXXXXOXOX,-1.0
X.XXXOXOX,-1.0
..XXXOXOX,-1.0
O.XXXOXOX,-1.0
XOXXXOXOX,-1.0
.OXXXOXOX,-1.0
OOXXXOXOX,-1.0
XX.XXOXOX,-1.0
.X.XXOXOX,0.0
OX.XXOXOX,0.0
X..XXOXOX,-1.0
...XXOXOX,0.0
O..XXOXOX,0.0
XO.XXOXOX,-1.0
.O.XXOXOX,0.0
OO.XXOXOX,0.0
XXOXXOXOX,-1.0
.XOXXOXOX,0.0
OXOXXOXOX,0.0
X.OXXOXOX,-1.0
..OXXOXOX,0.0
O.OXXOXOX,0.0
XOOXXOXOX,-1.0
.OOXXOXOX,0.0
OOOXXOXOX,1.0
XXX.XOXOX,-1.0
.XX.XOXOX,-1.0
OXX.XOXOX,-1.0
X.X.XOXOX,-1.0
..X.XOXOX,-1.0
O.X.XOXOX,-1.0
XOX.XOXOX,-1.0
.OX.XOXOX,-1.0
OOX.XOXOX,-1.0
XX..XOXOX,-1.0
.X..XOXOX,0.0
OX..XOXOX,0.0
X...XOXOX,-1.0
....XOXOX,0.0
O...XOXOX,0.0
XO..XOXOX,-1.0
.O..XOXOX,-0.19
OO..XOXOX,0.0
XXO.XOXOX,-1.0
.XO.XOXOX,0.0
OXO.XOXOX,0.0
X.O.XOXOX,-1.0
..O.XOXOX,0.0
O.O.XOXOX,0.0
XOO.XOXOX,-1.0
.OO.XOXOX,0.0
OOO.XOXOX,1.0
XXXOXOXOX,-1.0
.XXOXOXOX,-1.0
OXXOXOXOX,-1.0
X.XOXOXOX,-1.0
..XOXOXOX,-1.0
O.XOXOXOX,-1.0
XOXOXOXOX,-1.0
.OXOXOXOX,-1.0
OOXOXOXOX,-1.0
XX.OXOXOX,-1.0
.X.OXOXOX,0.0
OX.OXOXOX,0.0
X..OXOXOX,-1.0
...OXOXOX,0.0
O..OXOXOX,0.0
XO.OXOXOX,-1.0
.O.OXOXOX,0.0
OO.OXOXOX,0.0
XXOOXOXOX,-1.0
.XOOXOXOX,0.0
OXOOXOXOX,0.0
X.OOXOXOX,-1.0
..OOXOXOX,0.0
O.OOXOXOX,0.0
XOOOXOXOX,-1.0
.OOOXOXOX,0.0
OOOOXOXOX,1.0
XXXX.OXOX,-1.0
.XXX.OXOX,0.0
OXXX.OXOX,0.0
X.XX.OXOX,-1.0
..XX.OXOX,0.0
O.XX.OXOX,0.0
XOXX.OXOX,-1.0
.OXX.OXOX,0.0
OOXX.OXOX,0.0
XX.X.OXOX,-1.0
.X.X.OXOX,0.0
OX.X.OXOX,0.0
X..X.OXOX,-1.0
...X.OXOX,0.0
O..X.OXOX,0.0
XO.X.OXOX,-1.0
.O.X.OXOX,0.0
OO.X.OXOX,0.0
XXOX.OXOX,-1.0
.XOX.OXOX,0.0
OXOX.OXOX,0.0
X.OX.OXOX,-1.0
..OX.OXOX,0.0
O.OX.OXOX,0.0
XOOX.OXOX,-1.0
.OOX.OXOX,0.0
OOOX.OXOX,1.0
XXX..OXOX,-1.0
.XX..OXOX,0.0
OXX..OXOX,0.0
X.X..OXOX,0.0
..X..OXOX,0.0
O.X..OXOX,-0.1
XOX..OXOX,0.0
.OX..OXOX,0.0
OOX..OXOX,0.0
XX...OXOX,0.0
.X...OXOX,0.0
OX...OXOX,0.0
X....OXOX,0.0
.....OXOX,0.0
O....OXOX,0.0
XO...OXOX,0.0
.O...OXOX,0.0
OO...OXOX,0.0
XXO..OXOX,0.0
.XO..OXOX,0.0
OXO..OXOX,0.0
X.O..OXOX,0.0
..O..OXOX,0.0
O.O..OXOX,0.0
XOO..OXOX,0.0
.OO..OXOX,0.0
OOO..OXOX,1.0
XXXO.OXOX,-1.0
.XXO.OXOX,0.0
OXXO.OXOX,0.0
X.XO.OXOX,0.0
..XO.OXOX,0.0
O.XO.OXOX,0.0
XOXO.OXOX,0.0
.OXO.OXOX,0.0
OOXO.OXOX,0.0
XX.O.OXOX,0.0
.X.O.OXOX,0.0
OX.O.OXOX,0.0
X..O.OXOX,0.0
...O.OXOX,0.0
O..O.OXOX,0.0
XO.O.OXOX,0.0
.O.O.OXOX,0.0
OO.O.OXOX,0.0
XXOO.OXOX,0.0
.XOO.OXOX,0.0
OXOO.OXOX,0.0
X.OO.OXOX,0.0
..OO.OXOX,0.0
O.OO.OXOX,0.0
XOOO.OXOX,0.0
.OOO.OXOX,0.0
OOOO.OXOX,1.0
XXXXOOXOX,-1.0
.XXXOOXOX,0.0
OXXXOOXOX,0.0
X.XXOOXOX,-1.0
..XXOOXOX,0.0
O.XXOOXOX,0.0
XOXXOOXOX,-1.0
.OXXOOXOX,1.0
OOXXOOXOX,1.0
XX.XOOXOX,-1.0
.X.XOOXOX,0.0
OX.XOOXOX,0.0
X..XOOXOX,-1.0
...XOOXOX,0.0
O..XOOXOX,0.0
XO.XOOXOX,-1.0
.O.XOOXOX,1.0
OO.XOOXOX,1.0
XXOXOOXOX,-1.0
.XOXOOXOX,0.0
OXOXOOXOX,0.0
X.OXOOXOX,-1.0
..OXOOXOX,0.0
O.OXOOXOX,0.0
XOOXOOXOX,-1.0
.OOXOOXOX,1.0
OOOXOOXOX,1.0
XXX.OOXOX,-1.0
.XX.OOXOX,0.0
OXX.OOXOX,0.0
X.X.OOXOX,0.0
..X.OOXOX,0.0
O.X.OOXOX,0.0
XOX.OOXOX,1.0
.OX.OOXOX,1.0
OOX.OOXOX,1.0
XX..OOXOX,0.0
.X..OOXOX,0.0
OX..OOXOX,0.0
X...OOXOX,0.0
....OOXOX,0.0
O...OOXOX,0.0
XO..OOXOX,1.0
.O..OOXOX,1.0
OO..OOXOX,1.0
XXO.OOXOX,0.0
.XO.OOXOX,0.0
OXO.OOXOX,0.0
X.O.OOXOX,0.0
..O.OOXOX,0.0
O.O.OOXOX,0.0
XOO.OOXOX,1.0
.OO.OOXOX,1.0
OOO.OOXOX,1.0
XXXOOOXOX,-1.0
.XXOOOXOX,1.0
OXXOOOXOX,1.0
X.XOOOXOX,1.0
..XOOOXOX,1.0
O.XOOOXOX,1.0
XOXOOOXOX,1.0
.OXOOOXOX,1.0
OOXOOOXOX,1.0
XX.OOOXOX,1.0
.X.OOOXOX,1.0
OX.OOOXOX,1.0
X..OOOXOX,1.0
...OOOXOX,1.0
O..OOOXOX,1.0
XO.OOOXOX,1.0
.O.OOOXOX,1.0
OO.OOOXOX,1.0
XXOOOOXOX,1.0
.XOOOOXOX,1.0
OXOOOOXOX,1.0
X.OOOOXOX,1.0
..OOOOXOX,1.0
O.OOOOXOX,1.0
XOOOOOXOX,1.0
.OOOOOXOX,1.0
OOOOOOXOX,1.0
XXXXXX.OX,-1.0
.XXXXX.OX,-1.0
OXXXXX.OX,-1.0
X.XXXX.OX,-1.0
..XXXX.OX,-1.0
O.XXXX.OX,-1.0
XOXXXX.OX,-1.0
.OXXXX.OX,-1.0
OOXXXX.OX,-1.0
XX.XXX.OX,-1.0
.X.XXX.OX,-1.0
OX.XXX.OX,-1.0
X..XXX.OX,-1.0
...XXX.OX,-1.0
O..XXX.OX,-1.0
XO.XXX.OX,-1.0
.O.XXX.OX,-1.0
OO.XXX.OX,-1.0
XXOXXX.OX,-1.0
.XOXXX.OX,-1.0
OXOXXX.OX,-1.0
X.OXXX.OX,-1.0
..OXXX.OX,-1.0
O.OXXX.OX,-1.0
XOOXXX.OX,-1.0
.OOXXX.OX,-1.0
OOOXXX.OX,-1.0
XXX.XX.OX,-1.0
.XX.XX.OX,-1.0
OXX.XX.OX,-1.0
X.X.XX.OX,-1.0
..X.XX.OX,-1.0
O.X.XX.OX,-1.0
XOX.XX.OX,-1.0
.OX.XX.OX,-1.0
OOX.XX.OX,-1.0
XX..XX.OX,-1.0
.X..XX.OX,0.0
OX..XX.OX,0.0
X...XX.OX,-1.0
....XX.OX,0.0
O...XX.OX,0.0
XO..XX.OX,-1.0
.O..XX.OX,0.0
OO..XX.OX,0.0
XXO.XX.OX,-1.0
.XO.XX.OX,0.0
OXO.XX.OX,0.0
X.O.XX.OX,-1.0
..O.XX.OX,0.0
O.O.XX.OX,0.0
XOO.XX.OX,-1.0
.OO.XX.OX,0.0
OOO.XX.OX,1.0
XXXOXX.OX,-1.0
.XXOXX.OX,-1.0
OXXOXX.OX,-1.0
X.XOXX.OX,-1.0
..XOXX.OX,-1.0
O.XOXX.OX,-1.0
XOXOXX.OX,-1.0
.OXOXX.OX,-1.0
OOXOXX.OX,-1.0
XX.OXX.OX,-1.0
.X.OXX.OX,0.0
OX.OXX.OX,0.0
X..OXX.OX,-1.0
...OXX.OX,0.0
O..OXX.OX,0.0
XO.OXX.OX,-1.0
.O.OXX.OX,0.0
OO.OXX.OX,0.0
XXOOXX.OX,-1.0
.XOOXX.OX,0.0
OXOOXX.OX,0.0
X.OOXX.OX,-1.0
..OOXX.OX,0.0
O.OOXX.OX,0.0
XOOOXX.OX,-1.0
.OOOXX.OX,0.0
OOOOXX.OX,1.0
XXXX.X.OX,-1.0
.XXX.X.OX,-1.0
OXXX.X.OX,-1.0
X.XX.X.OX,-1.0
..XX.X.OX,-1.0
O.XX.X.OX,-1.0
XOXX.X.OX,-1.0
.OXX.X.OX,-1.0
OOXX.X.OX,-1.0
XX.X.X.OX,0.0
.X.X.X.OX,0.0
OX.X.X.OX,0.0
X..X.X.OX,0.0
...X.X.OX,0.0
O..X.X.OX,0.0
XO.X.X.OX,0.0
.O.X.X.OX,0.0
OO.X.X.OX,0.0
XXOX.X.OX,0.0
.XOX.X.OX,0.0
OXOX.X.OX,0.0
X.OX.X.OX,0.0
..OX.X.OX,0.0
O.OX.X.OX,0.0
XOOX.X.OX,0.0
.OOX.X.OX,0.0
OOOX.X.OX,1.0
XXX..X.OX,-1.0
.XX..X.OX,-1.0
OXX..X.OX,-1.0
X.X..X.OX,-1.0
..X..X.OX,-1.0
O.X..X.OX,-1.0
XOX..X.OX,-1.0
.OX..X.OX,-1.0
OOX..X.OX,-1.0
XX...X.OX,0.0
.X...X.OX,0.0
OX...X.OX,0.0
X....X.OX,0.0
.....X.OX,0.0
O....X.OX,0.0
XO...X.OX,0.0
.O...X.OX,0.0
OO...X.OX,0.0
XXO..X.OX,0.0
.XO..X.OX,0.0
OXO..X.OX,0.0
X.O..X.OX,0.0
..O..X.OX,0.0
O.O..X.OX,0.0
XOO..X.OX,0.0
.OO..X.OX,0.0
OOO..X.OX,1.0
XXXO.X.OX,-1.0
.XXO.X.OX,-1.0
OXXO.X.OX,-1.0
X.XO.X.OX,-1.0
..XO.X.OX,-1.0
O.XO.X.OX,-1.0
XOXO.X.OX,-1.0
.OXO.X.OX,-1.0
OOXO.X.OX,-1.0
XX.O.X.OX,0.0
.X.O.X.OX,0.0
OX.O.X.OX,0.0
X..O.X.OX,0.0
...O.X.OX,0.0
O..O.X.OX,0.0
XO.O.X.OX,0.0
.O.O.X.OX,0.0
OO.O.X.OX,0.0
XXOO.X.OX,0.0
.XOO.X.OX,0.0
OXOO.X.OX,0.0
X.OO.X.OX,0.0
..OO.X.OX,0.0
O.OO.X.OX,0.0
XOOO.X.OX,0.0
.OOO.X.OX,0.0
OOOO.X.OX,1.0
XXXXOX.OX,-1.0
.XXXOX.OX,-1.0
OXXXOX.OX,-1.0
X.XXOX.OX,-1.0
..XXOX.OX,-1.0
O.XXOX.OX,-1.0
XOXXOX.OX,-1.0
.OXXOX.OX,-1.0
OOXXOX.OX,-1.0
XX.XOX.OX,0.0
.X.XOX.OX,0.0
OX.XOX.OX,0.0
X..XOX.OX,0.0
...XOX.OX,0.0
O..XOX.OX,0.0
XO.XOX.OX,1.0
.O.XOX.OX,1.0
OO.XOX.OX,1.0
XXOXOX.OX,0.0
.XOXOX.OX,0.0
OXOXOX.OX,0.0
X.OXOX.OX,0.0
..OXOX.OX,0.0
O.OXOX.OX,0.0
XOOXOX.OX,1.0
.OOXOX.OX,1.0
OOOXOX.OX,1.0
XXX.OX.OX,-1.0
.XX.OX.OX,-1.0
OXX.OX.OX,-1.0
X.X.OX.OX,-1.0
..X.OX.OX,-1.0
O.X.OX.OX,-1.0
